#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
HSP90AA1	PSMB1	9606.ENSP00000335153	9606.ENSP00000262193	0	0	0	0	0.264	0.058	0	0.309	0.480
HSP90AA1	SLC12A2	9606.ENSP00000335153	9606.ENSP00000262461	0	0	0	0	0	0	0	0.460	0.460
HSP90AA1	MAPK3	9606.ENSP00000335153	9606.ENSP00000263025	0	0	0	0	0.054	0.299	0.900	0.866	0.990
HSP90AA1	SMG6	9606.ENSP00000335153	9606.ENSP00000263073	0	0	0	0	0.049	0.077	0.900	0.177	0.918
HSP90AA1	IL1B	9606.ENSP00000335153	9606.ENSP00000263341	0	0	0	0	0	0	0	0.611	0.611
HSP90AA1	KDR	9606.ENSP00000335153	9606.ENSP00000263923	0	0	0	0	0	0.488	0.900	0.873	0.992
HSP90AA1	PIK3CA	9606.ENSP00000335153	9606.ENSP00000263967	0	0	0	0	0	0.092	0.600	0.695	0.880
HSP90AA1	SLC9A1	9606.ENSP00000335153	9606.ENSP00000263980	0	0	0	0	0	0.270	0	0.450	0.581
HSP90AA1	ZAP70	9606.ENSP00000335153	9606.ENSP00000264972	0	0	0	0	0	0.361	0	0.708	0.806
HSP90AA1	VDAC1	9606.ENSP00000335153	9606.ENSP00000265333	0	0	0	0	0.119	0.060	0	0.459	0.513
HSP90AA1	NRP1	9606.ENSP00000335153	9606.ENSP00000265371	0	0	0	0	0	0	0.650	0.123	0.679
HSP90AA1	RB1	9606.ENSP00000335153	9606.ENSP00000267163	0	0	0	0	0	0.128	0.900	0.294	0.933
HSP90AA1	IGF1R	9606.ENSP00000335153	9606.ENSP00000268035	0	0	0	0	0.054	0.286	0	0.850	0.890
HSP90AA1	TP53	9606.ENSP00000335153	9606.ENSP00000269305	0	0	0	0	0.049	0.899	0.900	0.989	0.999
HSP90AA1	SOD1	9606.ENSP00000335153	9606.ENSP00000270142	0	0	0	0	0.234	0.056	0	0.580	0.670
HSP90AA1	SETD7	9606.ENSP00000335153	9606.ENSP00000274031	0	0	0	0	0.302	0.062	0	0.193	0.425
HSP90AA1	PPARG	9606.ENSP00000335153	9606.ENSP00000287820	0	0	0	0	0	0.063	0	0.777	0.782
HSP90AA1	KIT	9606.ENSP00000335153	9606.ENSP00000288135	0	0	0	0	0	0.089	0	0.886	0.892
HSP90AA1	S100A1	9606.ENSP00000335153	9606.ENSP00000292169	0	0	0	0	0	0.788	0	0.540	0.898
HSP90AA1	STAT5B	9606.ENSP00000335153	9606.ENSP00000293328	0	0	0	0	0	0	0	0.580	0.580
HSP90AA1	NOS3	9606.ENSP00000335153	9606.ENSP00000297494	0	0	0	0	0.062	0.760	0.900	0.989	0.999
HSP90AA1	HSP90B1	9606.ENSP00000335153	9606.ENSP00000299767	0	0	0.449	0.912	0.238	0.135	0.800	0.941	0.873
HSP90AA1	PPIB	9606.ENSP00000335153	9606.ENSP00000300026	0	0	0	0	0.102	0.181	0	0.400	0.520
HSP90AA1	TUBA1A	9606.ENSP00000335153	9606.ENSP00000301071	0	0	0	0	0.062	0.662	0	0.343	0.773
HSP90AA1	PRDX2	9606.ENSP00000335153	9606.ENSP00000301522	0	0	0	0	0.063	0.139	0	0.408	0.480
HSP90AA1	MGMT	9606.ENSP00000335153	9606.ENSP00000302111	0.158	0	0	0	0	0.270	0	0.402	0.600
HSP90AA1	MAP2K1	9606.ENSP00000335153	9606.ENSP00000302486	0	0	0	0	0.063	0.107	0	0.631	0.665
HSP90AA1	IGF1	9606.ENSP00000335153	9606.ENSP00000302665	0	0	0	0	0	0	0	0.497	0.498
HSP90AA1	IRS1	9606.ENSP00000335153	9606.ENSP00000304895	0	0	0	0	0	0.161	0	0.479	0.544
HSP90AA1	PRKCE	9606.ENSP00000335153	9606.ENSP00000306124	0	0	0	0	0	0.486	0	0.243	0.594
HSP90AA1	TERT	9606.ENSP00000335153	9606.ENSP00000309572	0	0	0	0	0	0.883	0.900	0.947	0.999
HSP90AA1	TPMT	9606.ENSP00000335153	9606.ENSP00000312304	0	0	0	0	0	0	0	0.683	0.683
HSP90AA1	PRKDC	9606.ENSP00000335153	9606.ENSP00000313420	0	0	0	0	0.077	0.234	0	0.655	0.736
HSP90AA1	PFAS	9606.ENSP00000335153	9606.ENSP00000313490	0.070	0	0	0	0.062	0	0	0.372	0.404
HSP90AA1	MET	9606.ENSP00000335153	9606.ENSP00000317272	0	0	0	0	0	0.550	0	0.511	0.771
HSP90AA1	NQO1	9606.ENSP00000335153	9606.ENSP00000319788	0	0	0	0	0	0	0	0.468	0.468
HSP90AA1	TUBB3	9606.ENSP00000335153	9606.ENSP00000320295	0	0	0	0	0.199	0.110	0	0.276	0.439
HSP90AA1	SLC2A4	9606.ENSP00000335153	9606.ENSP00000320935	0	0	0	0	0	0.284	0	0.258	0.446
HSP90AA1	HSPA5	9606.ENSP00000335153	9606.ENSP00000324173	0	0	0	0	0.639	0.415	0	0.907	0.978
HSP90AA1	PGR	9606.ENSP00000335153	9606.ENSP00000325120	0	0	0	0	0	0.344	0.600	0.989	0.996
HSP90AA1	METAP2	9606.ENSP00000335153	9606.ENSP00000325312	0	0	0	0	0.274	0.122	0	0.205	0.449
HSP90AA1	P4HB	9606.ENSP00000335153	9606.ENSP00000327801	0	0	0	0	0.065	0.356	0	0.622	0.753
HSP90AA1	MAPK11	9606.ENSP00000335153	9606.ENSP00000333685	0	0	0	0	0.054	0.227	0	0.310	0.451
HSP90AA1	IGFBP3	9606.ENSP00000335153	9606.ENSP00000370473	0	0	0	0	0	0	0	0.400	0.400
HSP90AA1	SLC2A1	9606.ENSP00000335153	9606.ENSP00000416293	0	0	0	0	0	0.144	0	0.334	0.406
HSP90AA1	TOP2A	9606.ENSP00000335153	9606.ENSP00000411532	0	0	0	0	0.096	0.056	0	0.371	0.417
HSP90AA1	YES1	9606.ENSP00000335153	9606.ENSP00000462468	0	0	0	0	0	0.337	0	0.157	0.418
HSP90AA1	IL10	9606.ENSP00000335153	9606.ENSP00000412237	0	0	0	0	0	0	0	0.420	0.420
HSP90AA1	PTGS2	9606.ENSP00000335153	9606.ENSP00000356438	0	0	0	0	0	0	0	0.429	0.429
HSP90AA1	RRM2	9606.ENSP00000335153	9606.ENSP00000353770	0	0	0	0	0.090	0.281	0	0.203	0.433
HSP90AA1	KLK6	9606.ENSP00000335153	9606.ENSP00000366047	0	0	0	0	0	0	0	0.433	0.433
HSP90AA1	TUBB2A	9606.ENSP00000335153	9606.ENSP00000369703	0	0	0	0	0.063	0.058	0	0.427	0.450
HSP90AA1	VDAC2	9606.ENSP00000335153	9606.ENSP00000361635	0	0	0	0	0.063	0.149	0	0.367	0.451
HSP90AA1	MMP9	9606.ENSP00000335153	9606.ENSP00000361405	0	0	0	0	0	0	0	0.452	0.452
HSP90AA1	TH	9606.ENSP00000335153	9606.ENSP00000370571	0	0	0	0	0	0	0	0.452	0.452
HSP90AA1	S100A6	9606.ENSP00000335153	9606.ENSP00000357709	0	0	0	0	0	0	0	0.453	0.453
HSP90AA1	MMP12	9606.ENSP00000335153	9606.ENSP00000458585	0	0	0	0	0	0	0	0.453	0.453
HSP90AA1	PSMB5	9606.ENSP00000335153	9606.ENSP00000355325	0	0	0	0	0.151	0.081	0	0.359	0.456
HSP90AA1	RDH12	9606.ENSP00000335153	9606.ENSP00000449079	0	0	0	0	0	0.069	0	0.447	0.463
HSP90AA1	PTPN1	9606.ENSP00000335153	9606.ENSP00000360683	0	0	0	0	0	0.118	0	0.418	0.465
HSP90AA1	PPP1CC	9606.ENSP00000335153	9606.ENSP00000341779	0	0	0	0	0.164	0.243	0	0.230	0.470
HSP90AA1	SUCLG2	9606.ENSP00000335153	9606.ENSP00000419325	0.072	0	0	0	0.064	0.058	0	0.428	0.470
HSP90AA1	MAP3K1	9606.ENSP00000335153	9606.ENSP00000382423	0	0	0	0	0	0.269	0	0.313	0.476
HSP90AA1	VDR	9606.ENSP00000335153	9606.ENSP00000447173	0	0	0	0	0	0.062	0	0.470	0.483
HSP90AA1	PAICS	9606.ENSP00000335153	9606.ENSP00000382595	0.157	0	0	0	0.218	0.056	0	0.272	0.486
HSP90AA1	TUBA1B	9606.ENSP00000335153	9606.ENSP00000336799	0	0	0	0	0.142	0.058	0	0.417	0.488
HSP90AA1	JAK3	9606.ENSP00000335153	9606.ENSP00000391676	0	0	0	0	0	0.163	0	0.424	0.497
HSP90AA1	NFS1	9606.ENSP00000335153	9606.ENSP00000363205	0	0	0	0	0.060	0.056	0	0.490	0.509
HSP90AA1	LDHA	9606.ENSP00000335153	9606.ENSP00000445175	0.041	0	0	0	0.188	0.079	0	0.397	0.510
HSP90AA1	NME1	9606.ENSP00000335153	9606.ENSP00000337060	0	0	0	0	0.322	0	0	0.312	0.514
HSP90AA1	PTPN11	9606.ENSP00000335153	9606.ENSP00000340944	0	0	0	0	0.063	0.145	0	0.447	0.518
HSP90AA1	INS	9606.ENSP00000335153	9606.ENSP00000380432	0	0	0	0	0	0	0	0.518	0.518
HSP90AA1	TOP1	9606.ENSP00000335153	9606.ENSP00000354522	0	0	0	0	0.108	0	0	0.487	0.523
HSP90AA1	SIRT5	9606.ENSP00000335153	9606.ENSP00000476228	0.045	0	0	0	0.069	0	0	0.507	0.524
HSP90AA1	TBXAS1	9606.ENSP00000335153	9606.ENSP00000389414	0	0	0	0	0	0.160	0	0.470	0.536
HSP90AA1	TLR7	9606.ENSP00000335153	9606.ENSP00000370034	0	0	0	0	0	0.056	0	0.541	0.548
HSP90AA1	PRKAA1	9606.ENSP00000335153	9606.ENSP00000346148	0	0	0	0	0	0.470	0	0.183	0.549
HSP90AA1	PPP2CA	9606.ENSP00000335153	9606.ENSP00000418447	0	0	0	0	0.235	0.243	0	0.302	0.561
HSP90AA1	TNF	9606.ENSP00000335153	9606.ENSP00000398698	0	0	0	0	0	0	0	0.572	0.572
HSP90AA1	YWHAZ	9606.ENSP00000335153	9606.ENSP00000379287	0	0	0	0	0.128	0.252	0	0.443	0.605
HSP90AA1	RAD51	9606.ENSP00000335153	9606.ENSP00000372088	0.052	0	0	0	0.062	0.238	0	0.501	0.617
HSP90AA1	TUBB	9606.ENSP00000335153	9606.ENSP00000339001	0	0	0	0	0.129	0.282	0	0.445	0.623
HSP90AA1	TXNRD1	9606.ENSP00000335153	9606.ENSP00000434516	0.078	0	0	0	0.174	0.057	0	0.539	0.625
HSP90AA1	PHGDH	9606.ENSP00000335153	9606.ENSP00000358417	0.049	0	0	0	0.084	0	0	0.608	0.629
HSP90AA1	NR1I2	9606.ENSP00000335153	9606.ENSP00000336528	0	0	0	0	0	0.148	0	0.607	0.652
HSP90AA1	RNASE1	9606.ENSP00000335153	9606.ENSP00000381057	0	0	0	0	0	0	0.600	0.184	0.659
HSP90AA1	PIK3R1	9606.ENSP00000335153	9606.ENSP00000428056	0	0	0	0	0	0	0.600	0.262	0.692
HSP90AA1	PIM1	9606.ENSP00000335153	9606.ENSP00000362608	0	0	0	0	0	0.494	0	0.418	0.693
HSP90AA1	PPIA	9606.ENSP00000335153	9606.ENSP00000419425	0	0	0	0	0.171	0.181	0	0.590	0.698
HSP90AA1	RET	9606.ENSP00000335153	9606.ENSP00000347942	0	0	0	0	0	0.172	0	0.679	0.723
HSP90AA1	NTRK1	9606.ENSP00000335153	9606.ENSP00000431418	0	0	0	0	0	0.493	0	0.483	0.727
HSP90AA1	PRNP	9606.ENSP00000335153	9606.ENSP00000368752	0	0	0	0	0.049	0.270	0	0.663	0.746
HSP90AA1	RPSA	9606.ENSP00000335153	9606.ENSP00000346067	0	0	0	0	0.534	0.269	0	0.313	0.746
HSP90AA1	TGFBR2	9606.ENSP00000335153	9606.ENSP00000351905	0	0	0	0	0.055	0.550	0	0.459	0.750
HSP90AA1	JUN	9606.ENSP00000335153	9606.ENSP00000360266	0	0	0	0	0.062	0.218	0	0.692	0.755
HSP90AA1	IL6	9606.ENSP00000335153	9606.ENSP00000385675	0	0	0	0	0	0	0	0.776	0.776
HSP90AA1	SNCA	9606.ENSP00000335153	9606.ENSP00000338345	0	0	0	0	0	0.334	0	0.695	0.788
HSP90AA1	TNK2	9606.ENSP00000335153	9606.ENSP00000371341	0	0	0	0	0	0.772	0	0.241	0.820
HSP90AA1	PARP1	9606.ENSP00000335153	9606.ENSP00000355759	0	0	0	0	0.099	0	0	0.822	0.834
HSP90AA1	PRKCD	9606.ENSP00000335153	9606.ENSP00000378217	0	0	0	0	0	0.476	0	0.740	0.858
HSP90AA1	PARK7	9606.ENSP00000335153	9606.ENSP00000418770	0.086	0	0	0	0.115	0.107	0.600	0.622	0.871
HSP90AA1	SERPINB5	9606.ENSP00000335153	9606.ENSP00000372221	0	0	0	0	0	0.192	0	0.867	0.888
HSP90AA1	ITGB3	9606.ENSP00000335153	9606.ENSP00000452786	0	0	0	0	0	0	0.900	0.162	0.912
HSP90AA1	LCK	9606.ENSP00000335153	9606.ENSP00000337825	0	0	0	0	0.048	0.714	0	0.708	0.914
HSP90AA1	RAC1	9606.ENSP00000335153	9606.ENSP00000348461	0	0	0	0	0	0.056	0.900	0.335	0.931
HSP90AA1	WEE1	9606.ENSP00000335153	9606.ENSP00000402084	0	0	0	0	0	0.500	0	0.870	0.932
HSP90AA1	NR3C2	9606.ENSP00000335153	9606.ENSP00000350815	0	0	0	0	0	0.335	0.600	0.799	0.941
HSP90AA1	MAPT	9606.ENSP00000335153	9606.ENSP00000340820	0	0	0	0	0	0.759	0	0.764	0.941
HSP90AA1	JAK2	9606.ENSP00000335153	9606.ENSP00000371067	0	0	0	0	0	0.362	0	0.912	0.942
HSP90AA1	RHOA	9606.ENSP00000335153	9606.ENSP00000400175	0	0	0	0	0	0.056	0.900	0.453	0.943
HSP90AA1	PTK2B	9606.ENSP00000335153	9606.ENSP00000380638	0	0	0	0	0	0.129	0.900	0.424	0.945
HSP90AA1	PRKCA	9606.ENSP00000335153	9606.ENSP00000408695	0	0	0	0	0	0.288	0.900	0.325	0.947
HSP90AA1	ROCK1	9606.ENSP00000335153	9606.ENSP00000382697	0	0	0	0	0.062	0.161	0.900	0.518	0.957
HSP90AA1	NOS1	9606.ENSP00000335153	9606.ENSP00000477999	0	0	0	0	0.062	0.231	0	0.948	0.959
HSP90AA1	PTK2	9606.ENSP00000335153	9606.ENSP00000341189	0	0	0	0	0	0.129	0.900	0.592	0.961
HSP90AA1	TLR4	9606.ENSP00000335153	9606.ENSP00000363089	0	0	0	0	0	0.056	0	0.971	0.972
HSP90AA1	PDPK1	9606.ENSP00000335153	9606.ENSP00000344220	0	0	0	0	0.086	0.213	0.900	0.767	0.981
HSP90AA1	PPARA	9606.ENSP00000335153	9606.ENSP00000385523	0	0	0	0	0	0.510	0.900	0.869	0.993
HSP90AA1	HSP90AB1	9606.ENSP00000335153	9606.ENSP00000360609	0	0	0.449	0.984	0.781	0.888	0.800	0.883	0.994
HSP90AA1	IKBKG	9606.ENSP00000335153	9606.ENSP00000483825	0	0	0	0	0	0.681	0	0.987	0.995
HSP90AA1	IKBKB	9606.ENSP00000335153	9606.ENSP00000430684	0	0	0	0	0	0.723	0	0.983	0.995
HSP90AA1	SRC	9606.ENSP00000335153	9606.ENSP00000362680	0	0	0	0	0	0.821	0.900	0.989	0.999
HSP90AA1	PTGES3	9606.ENSP00000335153	9606.ENSP00000482075	0	0	0	0	0.650	0.980	0.900	0.994	0.999
HSP90AB1	PPP5C	9606.ENSP00000360609	9606.ENSP00000012443	0	0	0	0	0.103	0.919	0.720	0.471	0.987
HSP90AB1	UQCRC1	9606.ENSP00000360609	9606.ENSP00000203407	0	0	0	0	0.097	0.216	0	0.270	0.438
HSP90AB1	MAPK13	9606.ENSP00000360609	9606.ENSP00000211287	0	0	0	0	0.054	0.227	0	0.270	0.420
HSP90AB1	MAPK1	9606.ENSP00000360609	9606.ENSP00000215832	0	0	0	0	0.054	0.227	0.900	0.308	0.942
HSP90AB1	NFKBIA	9606.ENSP00000360609	9606.ENSP00000216797	0	0	0	0	0.062	0.077	0	0.392	0.428
HSP90AB1	PPIF	9606.ENSP00000360609	9606.ENSP00000225174	0	0	0	0	0.102	0.181	0	0.642	0.713
HSP90AB1	NFKB1	9606.ENSP00000360609	9606.ENSP00000226574	0	0	0	0	0.101	0.506	0	0.206	0.617
HSP90AB1	MAPK14	9606.ENSP00000360609	9606.ENSP00000229795	0	0	0	0	0.054	0.288	0	0.371	0.540
HSP90AB1	NR3C1	9606.ENSP00000360609	9606.ENSP00000231509	0	0	0	0	0	0.821	0.600	0.683	0.975
HSP90AB1	LRP1	9606.ENSP00000360609	9606.ENSP00000243077	0	0	0	0	0	0.057	0	0.554	0.562
HSP90AB1	HSPB1	9606.ENSP00000360609	9606.ENSP00000248553	0	0	0	0	0.065	0.143	0	0.728	0.763
HSP90AB1	RAF1	9606.ENSP00000360609	9606.ENSP00000251849	0	0	0	0	0	0.552	0	0.652	0.837
HSP90AB1	PDGFRA	9606.ENSP00000360609	9606.ENSP00000257290	0	0	0	0	0	0.089	0	0.461	0.487
HSP90AB1	MDM2	9606.ENSP00000360609	9606.ENSP00000258149	0	0	0	0	0	0.270	0	0.645	0.730
HSP90AB1	PPIG	9606.ENSP00000360609	9606.ENSP00000260970	0	0	0	0	0.506	0.384	0	0.348	0.784
HSP90AB1	MAPK3	9606.ENSP00000360609	9606.ENSP00000263025	0	0	0	0	0.054	0.299	0.900	0.374	0.953
HSP90AB1	KDR	9606.ENSP00000360609	9606.ENSP00000263923	0	0	0	0	0	0.089	0	0.547	0.570
HSP90AB1	SDHA	9606.ENSP00000360609	9606.ENSP00000264932	0.047	0	0	0	0.062	0	0	0.421	0.438
HSP90AB1	NRP1	9606.ENSP00000360609	9606.ENSP00000265371	0	0	0	0	0	0	0.650	0.058	0.656
HSP90AB1	IGF1R	9606.ENSP00000360609	9606.ENSP00000268035	0	0	0	0	0.054	0.282	0	0.350	0.520
HSP90AB1	TP53	9606.ENSP00000360609	9606.ENSP00000269305	0	0	0	0	0.062	0.326	0	0.842	0.892
HSP90AB1	SOD1	9606.ENSP00000360609	9606.ENSP00000270142	0	0	0	0	0.146	0.281	0	0.419	0.612
HSP90AB1	PPARG	9606.ENSP00000360609	9606.ENSP00000287820	0	0	0	0	0	0.089	0	0.506	0.531
HSP90AB1	S100A1	9606.ENSP00000360609	9606.ENSP00000292169	0	0	0	0	0	0.788	0	0.358	0.858
HSP90AB1	NOS3	9606.ENSP00000360609	9606.ENSP00000297494	0	0	0	0	0.062	0.069	0.900	0.797	0.979
HSP90AB1	HSP90B1	9606.ENSP00000360609	9606.ENSP00000299767	0	0	0.449	0.931	0.149	0.135	0.800	0.847	0.853
HSP90AB1	TUBA1A	9606.ENSP00000360609	9606.ENSP00000301071	0	0	0	0	0.062	0.132	0	0.393	0.463
HSP90AB1	TUBA1C	9606.ENSP00000360609	9606.ENSP00000301072	0	0	0	0	0.153	0.146	0	0.298	0.449
HSP90AB1	PRDX2	9606.ENSP00000360609	9606.ENSP00000301522	0	0	0	0	0.091	0.139	0	0.350	0.447
HSP90AB1	MGMT	9606.ENSP00000360609	9606.ENSP00000302111	0.158	0	0	0	0	0.270	0	0.179	0.451
HSP90AB1	PRKCE	9606.ENSP00000360609	9606.ENSP00000306124	0	0	0	0	0	0.486	0	0.142	0.540
HSP90AB1	PPIH	9606.ENSP00000360609	9606.ENSP00000306614	0	0	0	0	0.134	0.181	0	0.307	0.466
HSP90AB1	TERT	9606.ENSP00000360609	9606.ENSP00000309572	0	0	0	0	0	0.110	0	0.577	0.607
HSP90AB1	MET	9606.ENSP00000360609	9606.ENSP00000317272	0	0	0	0	0	0.361	0	0.363	0.576
HSP90AB1	TUBB6	9606.ENSP00000360609	9606.ENSP00000318697	0	0	0	0	0.051	0.058	0	0.388	0.405
HSP90AB1	TUBB3	9606.ENSP00000360609	9606.ENSP00000320295	0	0	0	0	0.198	0.085	0	0.290	0.434
HSP90AB1	HSPA5	9606.ENSP00000360609	9606.ENSP00000324173	0	0	0	0	0.639	0.315	0	0.770	0.938
HSP90AB1	PGR	9606.ENSP00000360609	9606.ENSP00000325120	0	0	0	0	0	0.182	0.600	0.643	0.873
HSP90AB1	P4HB	9606.ENSP00000360609	9606.ENSP00000327801	0	0	0	0	0.111	0.356	0	0.414	0.636
HSP90AB1	MAPK11	9606.ENSP00000360609	9606.ENSP00000333685	0	0	0	0	0.054	0.227	0	0.296	0.440
HSP90AB1	NR1I2	9606.ENSP00000360609	9606.ENSP00000336528	0	0	0	0	0	0.255	0	0.642	0.722
HSP90AB1	TUBA1B	9606.ENSP00000360609	9606.ENSP00000336799	0	0	0	0	0.158	0.058	0	0.445	0.522
HSP90AB1	NME1	9606.ENSP00000360609	9606.ENSP00000337060	0	0	0	0	0.309	0.117	0	0.167	0.448
HSP90AB1	SNCA	9606.ENSP00000360609	9606.ENSP00000338345	0	0	0	0	0	0.176	0	0.557	0.619
HSP90AB1	TUBB	9606.ENSP00000360609	9606.ENSP00000339001	0	0	0	0	0.142	0.284	0	0.459	0.639
HSP90AB1	MAPT	9606.ENSP00000360609	9606.ENSP00000340820	0	0	0	0	0	0.875	0	0.322	0.912
HSP90AB1	RPSA	9606.ENSP00000360609	9606.ENSP00000346067	0	0	0	0	0.495	0.269	0	0.278	0.711
HSP90AB1	RAC1	9606.ENSP00000360609	9606.ENSP00000348461	0	0	0	0	0	0.056	0.650	0.222	0.720
HSP90AB1	NR3C2	9606.ENSP00000360609	9606.ENSP00000350815	0	0	0	0	0	0.240	0.600	0.250	0.752
HSP90AB1	PARP1	9606.ENSP00000360609	9606.ENSP00000355759	0	0	0	0	0.098	0	0	0.422	0.457
HSP90AB1	JUN	9606.ENSP00000360609	9606.ENSP00000360266	0	0	0	0	0.062	0.094	0	0.393	0.439
HSP90AB1	LDHA	9606.ENSP00000360609	9606.ENSP00000445175	0.041	0	0	0	0.118	0.079	0	0.337	0.415
HSP90AB1	TNF	9606.ENSP00000360609	9606.ENSP00000398698	0	0	0	0	0	0	0	0.424	0.424
HSP90AB1	WEE1	9606.ENSP00000360609	9606.ENSP00000402084	0	0	0	0	0.062	0.369	0	0.208	0.490
HSP90AB1	PPIA	9606.ENSP00000360609	9606.ENSP00000419425	0	0	0	0	0.180	0.181	0	0.310	0.497
HSP90AB1	TUBB2A	9606.ENSP00000360609	9606.ENSP00000369703	0	0	0	0	0.063	0.058	0	0.485	0.506
HSP90AB1	TNK2	9606.ENSP00000360609	9606.ENSP00000371341	0	0	0	0	0	0.495	0	0.078	0.515
HSP90AB1	NOS1	9606.ENSP00000360609	9606.ENSP00000477999	0	0	0	0	0.062	0.064	0	0.542	0.562
HSP90AB1	RNASE1	9606.ENSP00000360609	9606.ENSP00000381057	0	0	0	0	0	0	0.600	0	0.600
HSP90AB1	SERPINB5	9606.ENSP00000360609	9606.ENSP00000372221	0	0	0	0	0	0.192	0	0.537	0.609
HSP90AB1	YWHAZ	9606.ENSP00000360609	9606.ENSP00000379287	0	0	0	0	0.123	0.195	0	0.491	0.610
HSP90AB1	IKBKG	9606.ENSP00000360609	9606.ENSP00000483825	0	0	0	0	0	0.683	0	0.132	0.713
HSP90AB1	JAK2	9606.ENSP00000360609	9606.ENSP00000371067	0	0	0	0	0	0.362	0	0.586	0.725
HSP90AB1	PARK7	9606.ENSP00000360609	9606.ENSP00000418770	0.086	0	0	0	0.100	0.107	0.600	0.263	0.744
HSP90AB1	IKBKB	9606.ENSP00000360609	9606.ENSP00000430684	0	0	0	0	0	0.656	0	0.662	0.878
HSP90AB1	SRC	9606.ENSP00000360609	9606.ENSP00000362680	0	0	0	0	0	0.488	0.900	0.887	0.993
HSP90AB1	PTGES3	9606.ENSP00000360609	9606.ENSP00000482075	0	0	0	0	0.598	0.945	0.800	0.736	0.998
HSP90B1	PPP5C	9606.ENSP00000299767	9606.ENSP00000012443	0	0	0	0	0.062	0.243	0	0.424	0.555
HSP90B1	PPIF	9606.ENSP00000299767	9606.ENSP00000225174	0	0	0	0	0.102	0.181	0	0.299	0.440
HSP90B1	NR3C1	9606.ENSP00000299767	9606.ENSP00000231509	0	0	0	0	0	0.062	0	0.399	0.412
HSP90B1	LRP1	9606.ENSP00000299767	9606.ENSP00000243077	0	0	0	0	0	0.290	0	0.989	0.992
HSP90B1	HSPB1	9606.ENSP00000299767	9606.ENSP00000248553	0	0	0	0	0	0.076	0	0.674	0.686
HSP90B1	LMAN1	9606.ENSP00000299767	9606.ENSP00000251047	0	0	0	0	0.233	0	0	0.339	0.471
HSP90B1	TLR2	9606.ENSP00000299767	9606.ENSP00000260010	0	0	0	0	0	0.225	0	0.986	0.989
HSP90B1	VWF	9606.ENSP00000299767	9606.ENSP00000261405	0	0	0	0	0	0.270	0	0.421	0.559
HSP90B1	MAPK3	9606.ENSP00000299767	9606.ENSP00000263025	0	0	0	0	0.063	0.177	0	0.354	0.458
HSP90B1	VDAC1	9606.ENSP00000299767	9606.ENSP00000265333	0	0	0	0	0.086	0.135	0	0.346	0.438
HSP90B1	TP53	9606.ENSP00000299767	9606.ENSP00000269305	0	0	0	0	0	0.282	0	0.395	0.547
HSP90B1	SOD1	9606.ENSP00000299767	9606.ENSP00000270142	0	0	0	0	0.063	0.042	0	0.421	0.435
HSP90B1	LHCGR	9606.ENSP00000299767	9606.ENSP00000294954	0	0	0	0	0	0	0	0.451	0.451
HSP90B1	NOS3	9606.ENSP00000299767	9606.ENSP00000297494	0	0	0	0	0	0.057	0.800	0.181	0.832
HSP90B1	LDLR	9606.ENSP00000299767	9606.ENSP00000454071	0	0	0	0	0	0.294	0	0.186	0.401
HSP90B1	PPP1CC	9606.ENSP00000299767	9606.ENSP00000341779	0	0	0	0	0.077	0.243	0	0.213	0.402
HSP90B1	IL6	9606.ENSP00000299767	9606.ENSP00000385675	0	0	0	0	0	0	0	0.417	0.417
HSP90B1	PRDX2	9606.ENSP00000299767	9606.ENSP00000301522	0	0	0	0	0.063	0.078	0	0.384	0.421
HSP90B1	YWHAZ	9606.ENSP00000299767	9606.ENSP00000379287	0	0	0	0	0.065	0.173	0	0.313	0.422
HSP90B1	PSAT1	9606.ENSP00000299767	9606.ENSP00000365773	0	0	0	0	0.111	0.078	0	0.361	0.431
HSP90B1	TNF	9606.ENSP00000299767	9606.ENSP00000398698	0	0	0	0	0	0	0	0.438	0.438
HSP90B1	SRC	9606.ENSP00000299767	9606.ENSP00000362680	0	0	0	0	0	0.161	0	0.358	0.438
HSP90B1	PRNP	9606.ENSP00000299767	9606.ENSP00000368752	0	0	0	0	0	0	0	0.445	0.445
HSP90B1	PPIA	9606.ENSP00000299767	9606.ENSP00000419425	0	0	0	0	0.124	0.181	0	0.318	0.468
HSP90B1	PARK7	9606.ENSP00000299767	9606.ENSP00000418770	0.086	0	0	0	0.085	0.176	0	0.322	0.470
HSP90B1	JUN	9606.ENSP00000299767	9606.ENSP00000360266	0	0	0	0	0	0.129	0	0.420	0.474
HSP90B1	IGF1	9606.ENSP00000299767	9606.ENSP00000302665	0	0	0	0	0	0	0	0.480	0.481
HSP90B1	SNCA	9606.ENSP00000299767	9606.ENSP00000338345	0	0	0	0	0	0.176	0	0.409	0.492
HSP90B1	MTTP	9606.ENSP00000299767	9606.ENSP00000427679	0	0	0	0	0	0.405	0	0.216	0.513
HSP90B1	INS	9606.ENSP00000299767	9606.ENSP00000380432	0	0	0	0	0	0	0	0.533	0.533
HSP90B1	MGST1	9606.ENSP00000299767	9606.ENSP00000379512	0	0	0	0	0	0	0	0.539	0.539
HSP90B1	RPSA	9606.ENSP00000299767	9606.ENSP00000346067	0	0	0	0	0.108	0.199	0	0.451	0.573
